Element,ProjectId,FileId,Count,ClassName,Kind,Line,PackageName,SessionId
pyspark.sql.dataframe.DataFrame.distinct,Sources,CLI_PythonQT_Only_Code/pyspark-create-dataframe-dictionary.py,1,,Function,49,Sources.CLI_PythonQT_Only_Code.pyspark-create-dataframe-dictionary,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.dataframe.DataFrame.select,Sources,CLI_PythonQT_Only_Code/pyspark-create-dataframe-dictionary.py,1,,Function,49,Sources.CLI_PythonQT_Only_Code.pyspark-create-dataframe-dictionary,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.functions.explode,Sources,CLI_PythonQT_Only_Code/pyspark-create-dataframe-dictionary.py,1,,Function,49,Sources.CLI_PythonQT_Only_Code.pyspark-create-dataframe-dictionary,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.functions.map_keys,Sources,CLI_PythonQT_Only_Code/pyspark-create-dataframe-dictionary.py,1,,Function,49,Sources.CLI_PythonQT_Only_Code.pyspark-create-dataframe-dictionary,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.rdd.RDD.collect,Sources,CLI_PythonQT_Only_Code/pyspark-create-dataframe-dictionary.py,1,,Function,50,Sources.CLI_PythonQT_Only_Code.pyspark-create-dataframe-dictionary,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.rdd.RDD.map,Sources,CLI_PythonQT_Only_Code/pyspark-create-dataframe-dictionary.py,1,,Function,50,Sources.CLI_PythonQT_Only_Code.pyspark-create-dataframe-dictionary,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.dataframe.DataFrame.rdd,Sources,CLI_PythonQT_Only_Code/pyspark-create-dataframe-dictionary.py,1,,Function,50,Sources.CLI_PythonQT_Only_Code.pyspark-create-dataframe-dictionary,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.column.Column.alias,Sources,CLI_PythonQT_Only_Code/pyspark-create-dataframe-dictionary.py,1,,Function,51,Sources.CLI_PythonQT_Only_Code.pyspark-create-dataframe-dictionary,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.column.Column.getItem,Sources,CLI_PythonQT_Only_Code/pyspark-create-dataframe-dictionary.py,1,,Function,51,Sources.CLI_PythonQT_Only_Code.pyspark-create-dataframe-dictionary,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.functions.col,Sources,CLI_PythonQT_Only_Code/pyspark-create-dataframe-dictionary.py,1,,Function,51,Sources.CLI_PythonQT_Only_Code.pyspark-create-dataframe-dictionary,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.dataframe.DataFrame.select,Sources,CLI_PythonQT_Only_Code/pyspark-create-dataframe-dictionary.py,1,,Function,52,Sources.CLI_PythonQT_Only_Code.pyspark-create-dataframe-dictionary,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.dataframe.DataFrame.show,Sources,CLI_PythonQT_Only_Code/pyspark-create-dataframe-dictionary.py,1,,Function,52,Sources.CLI_PythonQT_Only_Code.pyspark-create-dataframe-dictionary,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark,Sources,CLI_PythonQT_Only_Code/pyspark-create-dataframe.py,1,,Module,8,Sources.CLI_PythonQT_Only_Code.pyspark-create-dataframe,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.session.SparkSession,Sources,CLI_PythonQT_Only_Code/pyspark-create-dataframe.py,1,,Class,9,Sources.CLI_PythonQT_Only_Code.pyspark-create-dataframe,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.types.Row,Sources,CLI_PythonQT_Only_Code/pyspark-create-dataframe.py,1,,Class,9,Sources.CLI_PythonQT_Only_Code.pyspark-create-dataframe,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.types.IntegerType,Sources,CLI_PythonQT_Only_Code/pyspark-create-dataframe.py,1,,Class,10,Sources.CLI_PythonQT_Only_Code.pyspark-create-dataframe,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.types.StringType,Sources,CLI_PythonQT_Only_Code/pyspark-create-dataframe.py,1,,Class,10,Sources.CLI_PythonQT_Only_Code.pyspark-create-dataframe,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.types.StructField,Sources,CLI_PythonQT_Only_Code/pyspark-create-dataframe.py,1,,Class,10,Sources.CLI_PythonQT_Only_Code.pyspark-create-dataframe,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.types.StructType,Sources,CLI_PythonQT_Only_Code/pyspark-create-dataframe.py,1,,Class,10,Sources.CLI_PythonQT_Only_Code.pyspark-create-dataframe,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.functions.*,Sources,CLI_PythonQT_Only_Code/pyspark-create-dataframe.py,1,,Module,11,Sources.CLI_PythonQT_Only_Code.pyspark-create-dataframe,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.session.SparkSession.builder,Sources,CLI_PythonQT_Only_Code/pyspark-create-dataframe.py,1,,Variable,16,Sources.CLI_PythonQT_Only_Code.pyspark-create-dataframe,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.session.SparkSession.Builder.appName,Sources,CLI_PythonQT_Only_Code/pyspark-create-dataframe.py,1,,Function,16,Sources.CLI_PythonQT_Only_Code.pyspark-create-dataframe,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.session.SparkSession.Builder.getOrCreate,Sources,CLI_PythonQT_Only_Code/pyspark-create-dataframe.py,1,,Function,16,Sources.CLI_PythonQT_Only_Code.pyspark-create-dataframe,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.context.SparkContext.parallelize,Sources,CLI_PythonQT_Only_Code/pyspark-create-dataframe.py,1,,Function,17,Sources.CLI_PythonQT_Only_Code.pyspark-create-dataframe,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.session.SparkSession.sparkContext,Sources,CLI_PythonQT_Only_Code/pyspark-create-dataframe.py,1,,Function,17,Sources.CLI_PythonQT_Only_Code.pyspark-create-dataframe,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.rdd.RDD.toDF,Sources,CLI_PythonQT_Only_Code/pyspark-create-dataframe.py,1,,Function,19,Sources.CLI_PythonQT_Only_Code.pyspark-create-dataframe,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.dataframe.DataFrame.printSchema,Sources,CLI_PythonQT_Only_Code/pyspark-create-dataframe.py,1,,Function,20,Sources.CLI_PythonQT_Only_Code.pyspark-create-dataframe,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.rdd.RDD.toDF,Sources,CLI_PythonQT_Only_Code/pyspark-create-dataframe.py,1,,Function,22,Sources.CLI_PythonQT_Only_Code.pyspark-create-dataframe,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.dataframe.DataFrame.printSchema,Sources,CLI_PythonQT_Only_Code/pyspark-create-dataframe.py,1,,Function,23,Sources.CLI_PythonQT_Only_Code.pyspark-create-dataframe,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.dataframe.DataFrame.toDF,Sources,CLI_PythonQT_Only_Code/pyspark-create-dataframe.py,1,,Function,25,Sources.CLI_PythonQT_Only_Code.pyspark-create-dataframe,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.session.SparkSession.createDataFrame,Sources,CLI_PythonQT_Only_Code/pyspark-create-dataframe.py,1,,Function,25,Sources.CLI_PythonQT_Only_Code.pyspark-create-dataframe,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.dataframe.DataFrame.printSchema,Sources,CLI_PythonQT_Only_Code/pyspark-create-dataframe.py,1,,Function,26,Sources.CLI_PythonQT_Only_Code.pyspark-create-dataframe,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.dataframe.DataFrame.toDF,Sources,CLI_PythonQT_Only_Code/pyspark-create-dataframe.py,1,,Function,28,Sources.CLI_PythonQT_Only_Code.pyspark-create-dataframe,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.session.SparkSession.createDataFrame,Sources,CLI_PythonQT_Only_Code/pyspark-create-dataframe.py,1,,Function,28,Sources.CLI_PythonQT_Only_Code.pyspark-create-dataframe,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.dataframe.DataFrame.printSchema,Sources,CLI_PythonQT_Only_Code/pyspark-create-dataframe.py,1,,Function,29,Sources.CLI_PythonQT_Only_Code.pyspark-create-dataframe,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.types.Row,Sources,CLI_PythonQT_Only_Code/pyspark-create-dataframe.py,1,,Class,31,Sources.CLI_PythonQT_Only_Code.pyspark-create-dataframe,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.session.SparkSession.createDataFrame,Sources,CLI_PythonQT_Only_Code/pyspark-create-dataframe.py,1,,Function,32,Sources.CLI_PythonQT_Only_Code.pyspark-create-dataframe,e37da485-7713-4c30-bd1e-2bc6c7661012
pyspark.sql.dataframe.DataFrame.printSchema,Sources,CLI_PythonQT_Only_Code/pyspark-create-dataframe.py,1,,Function,33,Sources.CLI_PythonQT_Only_Code.pyspark-create-dataframe,e37da485-7713-4c30-bd1e-2bc6c7661012
